Date,"Close Price"
"2018-04-15 07:00:00",8082.43
"2018-04-15 08:00:00",8123.23
"2018-04-15 09:00:00",8112.9
"2018-04-15 10:00:00",8119.81
"2018-04-15 11:00:00",8339.13
"2018-04-15 12:00:00",8334.78
"2018-04-15 13:00:00",8347.27
"2018-04-15 14:00:00",8337.15
"2018-04-15 15:00:00",8279.69
"2018-04-15 16:00:00",8277.68
"2018-04-15 17:00:00",8290.19
"2018-04-15 18:00:00",8322.66
"2018-04-15 19:00:00",8305.01
"2018-04-15 20:00:00",8287.23
"2018-04-15 21:00:00",8295.93
"2018-04-15 22:00:00",8341.44
"2018-04-15 23:00:00",8355.92
"2018-04-16 00:00:00",8382.7
"2018-04-16 01:00:00",8338.37
"2018-04-16 02:00:00",8143.3
"2018-04-16 03:00:00",8164.12
"2018-04-16 04:00:00",8142.1
"2018-04-16 05:00:00",8059.99
"2018-04-16 06:00:00",8079.29
"2018-04-16 07:00:00",8113.65
"2018-04-16 08:00:00",8129.72
"2018-04-16 09:00:00",8098.06
"2018-04-16 10:00:00",8073.44
"2018-04-16 11:00:00",8087.14
"2018-04-16 12:00:00",7945.29
"2018-04-16 13:00:00",7960.14
"2018-04-16 14:00:00",7976.93
"2018-04-16 15:00:00",7971.44
"2018-04-16 16:00:00",7965.24
"2018-04-16 17:00:00",8029.92
"2018-04-16 18:00:00",8018.2
"2018-04-16 19:00:00",7980.03
"2018-04-16 20:00:00",7990.08
"2018-04-16 21:00:00",7999.79
"2018-04-16 22:00:00",8011.24
"2018-04-16 23:00:00",8050.36
"2018-04-17 00:00:00",8040.81
"2018-04-17 01:00:00",8029.95
"2018-04-17 02:00:00",8031.12
"2018-04-17 03:00:00",8029.55
"2018-04-17 04:00:00",8015.56
"2018-04-17 05:00:00",7974.7
"2018-04-17 06:00:00",8016.36
"2018-04-17 07:00:00",8112.75
"2018-04-17 08:00:00",8132.3
"2018-04-17 09:00:00",8137.67
"2018-04-17 10:00:00",8088.35
"2018-04-17 11:00:00",8111.01
"2018-04-17 12:00:00",8093.76
"2018-04-17 13:00:00",8094.66
"2018-04-17 14:00:00",8111.62
"2018-04-17 15:00:00",8086.5
"2018-04-17 16:00:00",8112.1
"2018-04-17 17:00:00",8100.71
"2018-04-17 18:00:00",7931.81
"2018-04-17 19:00:00",7878.48
"2018-04-17 20:00:00",7912.96
"2018-04-17 21:00:00",7908.71
"2018-04-17 22:00:00",7896.88
"2018-04-17 23:00:00",7889.27
"2018-04-18 00:00:00",7911.02
"2018-04-18 01:00:00",7934.22
"2018-04-18 02:00:00",7910.66
"2018-04-18 03:00:00",7931.91
"2018-04-18 04:00:00",7920.53
"2018-04-18 05:00:00",7917.25
"2018-04-18 06:00:00",8122.65
"2018-04-18 07:00:00",8111.61
"2018-04-18 08:00:00",8089.13
"2018-04-18 09:00:00",8098.25
"2018-04-18 10:00:00",8093.04
"2018-04-18 11:00:00",8106.64
"2018-04-18 12:00:00",8093.83
"2018-04-18 13:00:00",8098.98
"2018-04-18 14:00:00",8002.5
"2018-04-18 15:00:00",8005.96
"2018-04-18 16:00:00",8119.11
"2018-04-18 17:00:00",8099.94
"2018-04-18 18:00:00",8106.96
"2018-04-18 19:00:00",8114.44
"2018-04-18 20:00:00",8188.5
"2018-04-18 21:00:00",8193.25
"2018-04-18 22:00:00",8155.12
"2018-04-18 23:00:00",8163.06
"2018-04-19 00:00:00",8151.24
"2018-04-19 01:00:00",8183.75
"2018-04-19 02:00:00",8212.71
"2018-04-19 03:00:00",8189.86
"2018-04-19 04:00:00",8187.72
"2018-04-19 05:00:00",8175.7
"2018-04-19 06:00:00",8170.96
"2018-04-19 07:00:00",8159.91
"2018-04-19 08:00:00",8176.43
"2018-04-19 09:00:00",8219.1
"2018-04-19 10:00:00",8224.51
"2018-04-19 11:00:00",8198.34
"2018-04-19 12:00:00",8233.08
"2018-04-19 13:00:00",8222.68
"2018-04-19 14:00:00",8225.52
"2018-04-19 15:00:00",8222.43
"2018-04-19 16:00:00",8235.67
"2018-04-19 17:00:00",8262.06
"2018-04-19 18:00:00",8267.91
"2018-04-19 19:00:00",8248.04
"2018-04-19 20:00:00",8234.04
"2018-04-19 21:00:00",8270.8
"2018-04-19 22:00:00",8258.52
"2018-04-19 23:00:00",8275.36
"2018-04-20 00:00:00",8348.44
"2018-04-20 01:00:00",8360.25
"2018-04-20 02:00:00",8328.19
"2018-04-20 03:00:00",8332.15
"2018-04-20 04:00:00",8262.59
"2018-04-20 05:00:00",8270.76
"2018-04-20 06:00:00",8305.97
"2018-04-20 07:00:00",8325.42
"2018-04-20 08:00:00",8307.21
"2018-04-20 09:00:00",8315.69
"2018-04-20 10:00:00",8494.06
"2018-04-20 11:00:00",8520.07
"2018-04-20 12:00:00",8512.34
"2018-04-20 13:00:00",8502.03
"2018-04-20 14:00:00",8498.31
"2018-04-20 15:00:00",8468.69
"2018-04-20 16:00:00",8509.65
"2018-04-20 17:00:00",8494.4
"2018-04-20 18:00:00",8504
"2018-04-20 19:00:00",8521.01
"2018-04-20 20:00:00",8521.84
"2018-04-20 21:00:00",8533.46
"2018-04-20 22:00:00",8871.93
"2018-04-20 23:00:00",8863.42
"2018-04-21 00:00:00",8826.34
"2018-04-21 01:00:00",8824.88
"2018-04-21 02:00:00",8845.13
"2018-04-21 03:00:00",8866
"2018-04-21 04:00:00",8859.96
"2018-04-21 05:00:00",8865.7
"2018-04-21 06:00:00",8928.28
"2018-04-21 07:00:00",8889.95
"2018-04-21 08:00:00",8807.13
"2018-04-21 09:00:00",8708.96
"2018-04-21 10:00:00",8721.27
"2018-04-21 11:00:00",8706.49
"2018-04-21 12:00:00",8757.74
"2018-04-21 13:00:00",8767.1
"2018-04-21 14:00:00",8756.03
"2018-04-21 15:00:00",8818.56
"2018-04-21 16:00:00",8774.7
"2018-04-21 17:00:00",8764.43
"2018-04-21 18:00:00",8791.07
"2018-04-21 19:00:00",8783.03
"2018-04-21 20:00:00",8773.07
"2018-04-21 21:00:00",8785.05
"2018-04-21 22:00:00",8805.24
"2018-04-21 23:00:00",8913.52
"2018-04-22 00:00:00",8832.33
"2018-04-22 01:00:00",8826.93
"2018-04-22 02:00:00",8855.31
"2018-04-22 03:00:00",8830.01
"2018-04-22 04:00:00",8840.33
"2018-04-22 05:00:00",8844.18
"2018-04-22 06:00:00",8880.52
"2018-04-22 07:00:00",8871.22
"2018-04-22 08:00:00",8936.3
"2018-04-22 09:00:00",8908.58
"2018-04-22 10:00:00",8950.33
"2018-04-22 11:00:00",8928.47
"2018-04-22 12:00:00",8856.4
"2018-04-22 13:00:00",8874.66
"2018-04-22 14:00:00",8979.32
"2018-04-22 15:00:00",8934.24
"2018-04-22 16:00:00",8915.47
"2018-04-22 17:00:00",8930.64
"2018-04-22 18:00:00",8952.86
"2018-04-22 19:00:00",8877.41
"2018-04-22 20:00:00",8887.38
"2018-04-22 21:00:00",8913.12
"2018-04-22 22:00:00",8853.35
"2018-04-22 23:00:00",8798.62
"2018-04-23 00:00:00",8820.91
"2018-04-23 01:00:00",8871.84
"2018-04-23 02:00:00",8846.95
"2018-04-23 03:00:00",8867.93
"2018-04-23 04:00:00",8859.24
"2018-04-23 05:00:00",8875.9
"2018-04-23 06:00:00",8901.69
"2018-04-23 07:00:00",8929.69
"2018-04-23 08:00:00",8912.58
"2018-04-23 09:00:00",8897.74
"2018-04-23 10:00:00",8896
"2018-04-23 11:00:00",8919.18
"2018-04-23 12:00:00",8941.92
"2018-04-23 13:00:00",8926.38
"2018-04-23 14:00:00",8916.94
"2018-04-23 15:00:00",8903.57
"2018-04-23 16:00:00",8914.5
"2018-04-23 17:00:00",8888.18
"2018-04-23 18:00:00",8905.64
"2018-04-23 19:00:00",8853.59
"2018-04-23 20:00:00",8929.8
"2018-04-23 21:00:00",8934.87
"2018-04-23 22:00:00",8925.58
"2018-04-23 23:00:00",8938.27
"2018-04-24 00:00:00",9179.81
"2018-04-24 01:00:00",9186.36
"2018-04-24 02:00:00",9192.36
"2018-04-24 03:00:00",9191.43
"2018-04-24 04:00:00",9254.04
"2018-04-24 05:00:00",9269.23
"2018-04-24 06:00:00",9256.42
"2018-04-24 07:00:00",9220.79
"2018-04-24 08:00:00",9254.52
"2018-04-24 09:00:00",9272.43
"2018-04-24 10:00:00",9292.82
"2018-04-24 11:00:00",9293.03
"2018-04-24 12:00:00",9353.06
"2018-04-24 13:00:00",9246.69
"2018-04-24 14:00:00",9290.85
"2018-04-24 15:00:00",9348.77
"2018-04-24 16:00:00",9350.99
"2018-04-24 17:00:00",9402.72
"2018-04-24 18:00:00",9398.09
"2018-04-24 19:00:00",9453.92
"2018-04-24 20:00:00",9450.76
"2018-04-24 21:00:00",9468.16
"2018-04-24 22:00:00",9574.75
"2018-04-24 23:00:00",9673.53
"2018-04-25 00:00:00",9561.92
"2018-04-25 01:00:00",9634.38
"2018-04-25 02:00:00",9697.73
"2018-04-25 03:00:00",9398.39
"2018-04-25 04:00:00",9282.69
"2018-04-25 05:00:00",9393.05
"2018-04-25 06:00:00",9420.5
"2018-04-25 07:00:00",9401.39
"2018-04-25 08:00:00",9307.04
"2018-04-25 09:00:00",9309.01
"2018-04-25 10:00:00",9142.82
"2018-04-25 11:00:00",9158.65
"2018-04-25 12:00:00",9146.99
"2018-04-25 13:00:00",9055.13
"2018-04-25 14:00:00",8897.04
"2018-04-25 15:00:00",8957.34
"2018-04-25 16:00:00",8920.33
"2018-04-25 17:00:00",9043.36
"2018-04-25 18:00:00",8964.95
"2018-04-25 19:00:00",8972.89
"2018-04-25 20:00:00",9073.93
"2018-04-25 21:00:00",9164.87
"2018-04-25 22:00:00",8956.3
"2018-04-25 23:00:00",8856.51
"2018-04-26 00:00:00",8811.5
"2018-04-26 01:00:00",8766.64
"2018-04-26 02:00:00",8845.62
"2018-04-26 03:00:00",8807.67
"2018-04-26 04:00:00",8915.97
"2018-04-26 05:00:00",8878.65
"2018-04-26 06:00:00",8827.79
"2018-04-26 07:00:00",8851.09
"2018-04-26 08:00:00",8715.83
"2018-04-26 09:00:00",8731.53
"2018-04-26 10:00:00",8836.88
"2018-04-26 11:00:00",8851.19
"2018-04-26 12:00:00",8893.2
"2018-04-26 13:00:00",8818.09
"2018-04-26 14:00:00",8823.17
"2018-04-26 15:00:00",8800.48
"2018-04-26 16:00:00",8886.07
"2018-04-26 17:00:00",8856.43
"2018-04-26 18:00:00",8837.33
"2018-04-26 19:00:00",8869.88
"2018-04-26 20:00:00",9107.84
"2018-04-26 21:00:00",9095.02
"2018-04-26 22:00:00",9204.52
"2018-04-26 23:00:00",9296.15
"2018-04-27 00:00:00",9224.69
"2018-04-27 01:00:00",9239.84
"2018-04-27 02:00:00",9259.34
"2018-04-27 03:00:00",9147.6
"2018-04-27 04:00:00",9208.5
"2018-04-27 05:00:00",9181.09
"2018-04-27 06:00:00",9225.02
"2018-04-27 07:00:00",9221.73
"2018-04-27 08:00:00",9250.98
"2018-04-27 09:00:00",9351.19
"2018-04-27 10:00:00",9357.5
"2018-04-27 11:00:00",9306.22
"2018-04-27 12:00:00",9286.16
"2018-04-27 13:00:00",9219.89
"2018-04-27 14:00:00",9260.28
"2018-04-27 15:00:00",9229.29
"2018-04-27 16:00:00",9273.32
"2018-04-27 17:00:00",9277.47
"2018-04-27 18:00:00",9233.61
"2018-04-27 19:00:00",9092
"2018-04-27 20:00:00",9017.72
"2018-04-27 21:00:00",9014.07
"2018-04-27 22:00:00",9065.79
"2018-04-27 23:00:00",8981.24
"2018-04-28 00:00:00",9030.67
"2018-04-28 01:00:00",9110.68
"2018-04-28 02:00:00",9049.12
"2018-04-28 03:00:00",9144.13
"2018-04-28 04:00:00",9119.08
"2018-04-28 05:00:00",9144.54
"2018-04-28 06:00:00",9151.63
"2018-04-28 07:00:00",9122.52
"2018-04-28 08:00:00",9281.68
"2018-04-28 09:00:00",9271.5
"2018-04-28 10:00:00",9269.38
"2018-04-28 11:00:00",9202.27
"2018-04-28 12:00:00",9364.92
"2018-04-28 13:00:00",9374.95
"2018-04-28 14:00:00",9311.81
"2018-04-28 15:00:00",9333.56
"2018-04-28 16:00:00",9297.73
"2018-04-28 17:00:00",9284.41
"2018-04-28 18:00:00",9389.26
"2018-04-28 19:00:00",9385.25
"2018-04-28 20:00:00",9365.13
"2018-04-28 21:00:00",9267.85
"2018-04-28 22:00:00",9337.97
"2018-04-28 23:00:00",9340.88
"2018-04-29 00:00:00",9386.47
"2018-04-29 01:00:00",9445.17
"2018-04-29 02:00:00",9483.7
"2018-04-29 03:00:00",9442.1
"2018-04-29 04:00:00",9441.69
"2018-04-29 05:00:00",9383.71
"2018-04-29 06:00:00",9453.72
"2018-04-29 07:00:00",9429.77
"2018-04-29 08:00:00",9296.96
"2018-04-29 09:00:00",9301.61
"2018-04-29 10:00:00",9218.48
"2018-04-29 11:00:00",9256.52
"2018-04-29 12:00:00",9245.08
"2018-04-29 13:00:00",9299.34
"2018-04-29 14:00:00",9273.39
"2018-04-29 15:00:00",9328.76
"2018-04-29 16:00:00",9296.85
"2018-04-29 17:00:00",9313.92
"2018-04-29 18:00:00",9315.26
"2018-04-29 19:00:00",9295.46
"2018-04-29 20:00:00",9293.83
"2018-04-29 21:00:00",9315.09
"2018-04-29 22:00:00",9389.14
"2018-04-29 23:00:00",9389.68
"2018-04-30 00:00:00",9382.2
"2018-04-30 01:00:00",9398.61
"2018-04-30 02:00:00",9424.61
"2018-04-30 03:00:00",9269.27
"2018-04-30 04:00:00",9271.26
"2018-04-30 05:00:00",9340.26
"2018-04-30 06:00:00",9304.21
"2018-04-30 07:00:00",9233.06
"2018-04-30 08:00:00",9181.91
"2018-04-30 09:00:00",9210.23
"2018-04-30 10:00:00",9253.85
"2018-04-30 11:00:00",9263.79
"2018-04-30 12:00:00",9290.41
"2018-04-30 13:00:00",9279.57
"2018-04-30 14:00:00",9279.1
"2018-04-30 15:00:00",9288.07
"2018-04-30 16:00:00",9266.58
"2018-04-30 17:00:00",9316.91
"2018-04-30 18:00:00",9327.12
"2018-04-30 19:00:00",9314.29
"2018-04-30 20:00:00",9275.45
"2018-04-30 21:00:00",9217.01
"2018-04-30 22:00:00",9179.25
"2018-04-30 23:00:00",9239.29
"2018-05-01 00:00:00",8970.09
"2018-05-01 01:00:00",8995.34
"2018-05-01 02:00:00",9033.74
"2018-05-01 03:00:00",8952.22
"2018-05-01 04:00:00",8979.51
"2018-05-01 05:00:00",8939.56
"2018-05-01 06:00:00",8977.26
"2018-05-01 07:00:00",8987.77
"2018-05-01 08:00:00",9040.37
"2018-05-01 09:00:00",9019.52
"2018-05-01 10:00:00",9026.29
"2018-05-01 11:00:00",8969.48
"2018-05-01 12:00:00",8891.81
"2018-05-01 13:00:00",8917.37
"2018-05-01 14:00:00",8907.55
"2018-05-01 15:00:00",8918.6
"2018-05-01 16:00:00",8985.35
"2018-05-01 17:00:00",8998.57
"2018-05-01 18:00:00",8983.67
"2018-05-01 19:00:00",8973.02
"2018-05-01 20:00:00",9012.95
"2018-05-01 21:00:00",9075.58
"2018-05-01 22:00:00",9036.24
"2018-05-01 23:00:00",9073.96
"2018-05-02 00:00:00",9032.99
"2018-05-02 01:00:00",9026.12
"2018-05-02 02:00:00",9039.63
"2018-05-02 03:00:00",9028.43
"2018-05-02 04:00:00",9073.98
"2018-05-02 05:00:00",9062.06
"2018-05-02 06:00:00",9150.24
"2018-05-02 07:00:00",9147.8
"2018-05-02 08:00:00",9124.51
"2018-05-02 09:00:00",9126.46
"2018-05-02 10:00:00",9150.64
"2018-05-02 11:00:00",9150.7
"2018-05-02 12:00:00",9078.77
"2018-05-02 13:00:00",9086.82
"2018-05-02 14:00:00",9076.71
"2018-05-02 15:00:00",9145.17
"2018-05-02 16:00:00",9127.5
"2018-05-02 17:00:00",9117.31
"2018-05-02 18:00:00",9126.53
"2018-05-02 19:00:00",9112.37
"2018-05-02 20:00:00",9167.96
"2018-05-02 21:00:00",9230.65
"2018-05-02 22:00:00",9253.99
"2018-05-02 23:00:00",9217.5
"2018-05-03 00:00:00",9190.61
"2018-05-03 01:00:00",9221.87
"2018-05-03 02:00:00",9234.13
"2018-05-03 03:00:00",9222.94
"2018-05-03 04:00:00",9268.26
"2018-05-03 05:00:00",9197.2
"2018-05-03 06:00:00",9205.24
"2018-05-03 07:00:00",9237.96
"2018-05-03 08:00:00",9220.13
"2018-05-03 09:00:00",9196.46
"2018-05-03 10:00:00",9212.7
"2018-05-03 11:00:00",9196.99
"2018-05-03 12:00:00",9322.93
"2018-05-03 13:00:00",9409.46
"2018-05-03 14:00:00",9430.31
"2018-05-03 15:00:00",9413.68
"2018-05-03 16:00:00",9577.11
"2018-05-03 17:00:00",9669.31
"2018-05-03 18:00:00",9659.73
"2018-05-03 19:00:00",9646.28
"2018-05-03 20:00:00",9657.69
"2018-05-03 21:00:00",9651.66
"2018-05-03 22:00:00",9692.78
"2018-05-03 23:00:00",9742.05
"2018-05-04 00:00:00",9602.05
"2018-05-04 01:00:00",9617.29
"2018-05-04 02:00:00",9619.14
"2018-05-04 03:00:00",9580.63
"2018-05-04 04:00:00",9627.02
"2018-05-04 05:00:00",9612.11
"2018-05-04 06:00:00",9665.8
"2018-05-04 07:00:00",9663.42
"2018-05-04 08:00:00",9744.71
"2018-05-04 09:00:00",9710.2
"2018-05-04 10:00:00",9682.01
"2018-05-04 11:00:00",9726.04
"2018-05-04 12:00:00",9673.02
"2018-05-04 13:00:00",9636.6
"2018-05-04 14:00:00",9684.74
"2018-05-04 15:00:00",9605.64
"2018-05-04 16:00:00",9650.06
"2018-05-04 17:00:00",9655.19
"2018-05-04 18:00:00",9638.74
"2018-05-04 19:00:00",9651.24
"2018-05-04 20:00:00",9688.83
"2018-05-04 21:00:00",9704.91
"2018-05-04 22:00:00",9736.39
"2018-05-04 23:00:00",9693.94
"2018-05-05 00:00:00",9755.92
"2018-05-05 01:00:00",9771.44
"2018-05-05 02:00:00",9825.39
"2018-05-05 03:00:00",9816.49
"2018-05-05 04:00:00",9827.35
"2018-05-05 05:00:00",9809.17
"2018-05-05 06:00:00",9773.29
"2018-05-05 07:00:00",9787.43
"2018-05-05 08:00:00",9814.91
"2018-05-05 09:00:00",9825.27
"2018-05-05 10:00:00",9903.57
"2018-05-05 11:00:00",9861.29
"2018-05-05 12:00:00",9916.54
"2018-05-05 13:00:00",9875.22
"2018-05-05 14:00:00",9922.67
"2018-05-05 15:00:00",9898.11
"2018-05-05 16:00:00",9888.52
"2018-05-05 17:00:00",9858.79
"2018-05-05 18:00:00",9842.64
"2018-05-05 19:00:00",9837.49
"2018-05-05 20:00:00",9743.08
"2018-05-05 21:00:00",9766.98
"2018-05-05 22:00:00",9807.55
"2018-05-05 23:00:00",9824.27
"2018-05-06 00:00:00",9900.96
"2018-05-06 01:00:00",9890.75
"2018-05-06 02:00:00",9838.05
"2018-05-06 03:00:00",9845.56
"2018-05-06 04:00:00",9819.39
"2018-05-06 05:00:00",9727.74
"2018-05-06 06:00:00",9655.79
"2018-05-06 07:00:00",9679.74
"2018-05-06 08:00:00",9534.2
"2018-05-06 09:00:00",9538.67
"2018-05-06 10:00:00",9545.98
"2018-05-06 11:00:00",9472.75
"2018-05-06 12:00:00",9514.25
"2018-05-06 13:00:00",9558.29
"2018-05-06 14:00:00",9529.3
"2018-05-06 15:00:00",9477.63
"2018-05-06 16:00:00",9554.34
"2018-05-06 17:00:00",9563.18
"2018-05-06 18:00:00",9535.27
"2018-05-06 19:00:00",9512.98
"2018-05-06 20:00:00",9517.67
"2018-05-06 21:00:00",9520.45
"2018-05-06 22:00:00",9584.57
"2018-05-06 23:00:00",9618.37
"2018-05-07 00:00:00",9469.43
"2018-05-07 01:00:00",9332.51
"2018-05-07 02:00:00",9306.85
"2018-05-07 03:00:00",9324.9
"2018-05-07 04:00:00",9326.88
"2018-05-07 05:00:00",9354.77
"2018-05-07 06:00:00",9351.43
"2018-05-07 07:00:00",9303.61
"2018-05-07 08:00:00",9387.69
"2018-05-07 09:00:00",9271.32
"2018-05-07 10:00:00",9289.11
"2018-05-07 11:00:00",9317.34
"2018-05-07 12:00:00",9330.82
"2018-05-07 13:00:00",9266.61
"2018-05-07 14:00:00",9301.66
"2018-05-07 15:00:00",9337.92
"2018-05-07 16:00:00",9344.08
"2018-05-07 17:00:00",9344.2
"2018-05-07 18:00:00",9366.1
"2018-05-07 19:00:00",9420.76
"2018-05-07 20:00:00",9433.53
"2018-05-07 21:00:00",9392.56
"2018-05-07 22:00:00",9305.53
"2018-05-07 23:00:00",9371.06
"2018-05-08 00:00:00",9377.4
"2018-05-08 01:00:00",9414.78
"2018-05-08 02:00:00",9424.72
"2018-05-08 03:00:00",9425.44
"2018-05-08 04:00:00",9410.77
"2018-05-08 05:00:00",9325.04
"2018-05-08 06:00:00",9326.42
"2018-05-08 07:00:00",9352.3
"2018-05-08 08:00:00",9382.55
"2018-05-08 09:00:00",9284.77
"2018-05-08 10:00:00",9296.12
"2018-05-08 11:00:00",9204.38
"2018-05-08 12:00:00",9128.46
"2018-05-08 13:00:00",9118.48
"2018-05-08 14:00:00",9127.78
"2018-05-08 15:00:00",9168.93
"2018-05-08 16:00:00",9112.29
"2018-05-08 17:00:00",9119.67
"2018-05-08 18:00:00",9209.37
"2018-05-08 19:00:00",9243.89
"2018-05-08 20:00:00",9157.97
"2018-05-08 21:00:00",9185.79
"2018-05-08 22:00:00",9194.47
"2018-05-08 23:00:00",9181.93
"2018-05-09 00:00:00",9129.48
"2018-05-09 01:00:00",9162.24
"2018-05-09 02:00:00",9083.52
"2018-05-09 03:00:00",9038.78
"2018-05-09 04:00:00",9067.39
"2018-05-09 05:00:00",9057.85
"2018-05-09 06:00:00",9074.76
"2018-05-09 07:00:00",9031
"2018-05-09 08:00:00",9109.57
"2018-05-09 09:00:00",9105.36
"2018-05-09 10:00:00",9188.48
"2018-05-09 11:00:00",9218.24
"2018-05-09 12:00:00",9272.81
"2018-05-09 13:00:00",9263.84
"2018-05-09 14:00:00",9303.96
"2018-05-09 15:00:00",9281.56
"2018-05-09 16:00:00",9300.09
"2018-05-09 17:00:00",9304.02
"2018-05-09 18:00:00",9273.38
"2018-05-09 19:00:00",9278.69
"2018-05-09 20:00:00",9252.84
"2018-05-09 21:00:00",9245.88
"2018-05-09 22:00:00",9317.87
"2018-05-09 23:00:00",9308.35
"2018-05-10 00:00:00",9317.37
"2018-05-10 01:00:00",9311.21
"2018-05-10 02:00:00",9317.78
"2018-05-10 03:00:00",9328.19
"2018-05-10 04:00:00",9335.64
"2018-05-10 05:00:00",9292.55
"2018-05-10 06:00:00",9274.73
"2018-05-10 07:00:00",9360.41
"2018-05-10 08:00:00",9341.48
"2018-05-10 09:00:00",9339.03
"2018-05-10 10:00:00",9365.04
"2018-05-10 11:00:00",9326.81
"2018-05-10 12:00:00",9342.35
"2018-05-10 13:00:00",9371.79
"2018-05-10 14:00:00",9325.34
"2018-05-10 15:00:00",9330.21
"2018-05-10 16:00:00",9345.83
"2018-05-10 17:00:00",9150.97
"2018-05-10 18:00:00",9119.75
"2018-05-10 19:00:00",9086.26
"2018-05-10 20:00:00",9093.56
"2018-05-10 21:00:00",9100.44
"2018-05-10 22:00:00",9099.22
"2018-05-10 23:00:00",9014.69
"2018-05-11 00:00:00",8931.69
"2018-05-11 01:00:00",8921.02
"2018-05-11 02:00:00",8898.23
"2018-05-11 03:00:00",8917.57
"2018-05-11 04:00:00",8943.62
"2018-05-11 05:00:00",8996.27
"2018-05-11 06:00:00",8827.2
"2018-05-11 07:00:00",8763.2
"2018-05-11 08:00:00",8791.32
"2018-05-11 09:00:00",8734.27
"2018-05-11 10:00:00",8705.98
"2018-05-11 11:00:00",8642.44
"2018-05-11 12:00:00",8535.96
"2018-05-11 13:00:00",8543.12
"2018-05-11 14:00:00",8635.98
"2018-05-11 15:00:00",8570.7
